Schulnummer,Schultyp,Name,Straße,PLZ,Ort,Link
"5088",Wirtschaftsschule,Private Wirtschaftsschule Bayreuth der Schulhaus Bildungseinrichtungen gGmbH,Nibelungenstr. 47,95444,Bayreuth,https://www.km.bayern.de/schule/5088
"0042",Gymnasium,Richard-Wagner-Gymnasium Bayreuth,Wittelsbacherring 9,95444,Bayreuth,https://www.km.bayern.de/schule/0042
"0040",Gymnasium,Graf-Münster-Gymnasium Bayreuth,Schützenplatz 12,95444,Bayreuth,https://www.km.bayern.de/schule/0040
"5368",Förderzentrum,Janusz-Korczak-Schule Priv.Förderzentrum Förderschwerp. emot.u.soz. Entwicklung Bayr.,Hans-Sachs-Str. 2,95444,Bayreuth,https://www.km.bayern.de/schule/5368
"5533",Mittelschule,Luitpold-Grundschule Bayreuth,Oswald-Merz-Str. 9,95444,Bayreuth,https://www.km.bayern.de/schule/5533
"5526",Mittelschule,Graser-Grundschule Bayreuth,Schulstr. 4,95444,Bayreuth,https://www.km.bayern.de/schule/5526
"5538",Mittelschule,Grundschule Bayreuth-Meyernberg,Bodenseering 55,95445,Bayreuth,https://www.km.bayern.de/schule/5538
"5528",Mittelschule,Grundschule Bayreuth-Herzoghöhe,Preuschwitzer Str. 34,95445,Bayreuth,https://www.km.bayern.de/schule/5528
"5525",Mittelschule,Mittelschule Bayreuth-Altstadt,Fantaisiestr. 11,95445,Bayreuth,https://www.km.bayern.de/schule/5525
"5039",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Krankenpflegehilfe Bayreuth der Klinikum Bayreuth GmbH,Dr.-Franz-Str. 3,95445,Bayreuth,https://www.km.bayern.de/schule/5039
"5179",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Physiotherapie der Klinikum Bayreuth GmbH,Karl-Hugel-Str. 14,95445,Bayreuth,https://www.km.bayern.de/schule/5179
"5182",Berufsfachschule des Gesundheitswesens,Berufsfachschule für med.-technische Laboratoriumsassistenten der Klinikum Bayreuth Gmb,Karl-Hugel-Str. 12,95445,Bayreuth,https://www.km.bayern.de/schule/5182
"5057",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Notfallsanitäter des Bayer. Roten Kreuzes Kreisverband Bayreuth,Dr.-Franz-Str. 3,95445,Bayreuth,https://www.km.bayern.de/schule/5057
"5102",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Altenpflegehilfe des Bayer. Roten Kreuzes Bayreuth,Dr.-Franz-Str. 3,95445,Bayreuth,https://www.km.bayern.de/schule/5102
"5044",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Altenpflegehilfe Bayreuth d.Berufl.Fortbildungszentren d.Bayer.Wirtschaft,Eduard-Bayerlein-Str. 3,95445,Bayreuth,https://www.km.bayern.de/schule/5044
"0428",Realschule,Alexander-von-Humboldt-Realschule Staatliche Realschule Bayreuth I,An der Bürgerreuth 14,95445,Bayreuth,https://www.km.bayern.de/schule/0428
"5005",Förderzentrum,Dr. Kurt-Blaser-Schule Priv. Förderzentrum Förderschwerpunkt geistige Entwicklung in Bayreuth,Geschwister-Scholl-Platz 2,95445,Bayreuth,https://www.km.bayern.de/schule/5005
"5065",Förderzentrum,Dietrich-Bonhoeffer-Schule Priv. Sonderpäd. Förderzentrum Bayreuth mit Außenstelle Weidenberg,Bodenseering 59,95445,Bayreuth,https://www.km.bayern.de/schule/5065
"5288",Förderzentrum,Klinikschule Oberfranken Staatliche Schule für Kranke im Regierungsbezirk Oberfranken in Bayreuth,Nordring 2,95445,Bayreuth,https://www.km.bayern.de/schule/5288
"0429",Realschule,Johannes-Kepler-Realschule Staatliche Realschule Bayreuth II,Adolf-Wächter-Str. 8,95447,Bayreuth,https://www.km.bayern.de/schule/0429
"5165",Berufsschule zur sonderpädagogischen Förderung,Staatliche Berufsschule z.sonderpädagogischen Förderung Förderschwerpunkt LernenBayreuth,Adolf-Wächter-Str. 3,95447,Bayreuth,https://www.km.bayern.de/schule/5165
"5532",Mittelschule,Grundschule Bayreuth-Lerchenbühl,Lerchenbühl 11,95447,Bayreuth,https://www.km.bayern.de/schule/5532
"5031",Berufsschule,Staatliche Berufsschule III Bayreuth,Adolf-Wächter-Str. 3,95447,Bayreuth,https://www.km.bayern.de/schule/5031
"5040",BFS hausw. gastgew. und soziale Berufe,Staatliche Berufsfachschule für Ernährung und Versorgung Bayreuth,Adolf-Wächter-Str. 3,95447,Bayreuth,https://www.km.bayern.de/schule/5040
"5478",BFS hausw. gastgew. und soziale Berufe,Staatliche Berufsfachschule für Kinderpflege in Bayreuth,Adolf-Wächter-Str. 3,95447,Bayreuth,https://www.km.bayern.de/schule/5478
"5367",BFS hausw. gastgew. und soziale Berufe,Staatliche Berufsfachschule für Sozialpflege in Bayreuth,Adolf-Wächter-Str. 3,95447,Bayreuth,https://www.km.bayern.de/schule/5367
"5028",Berufsschule,Staatliche Berufsschule II Bayreuth,Äußere Badstr. 32,95448,Bayreuth,https://www.km.bayern.de/schule/5028
"5089",Wirtschaftsschule,Städtische Wirtschaftsschule Bayreuth,Brandenburger Str. 12,95448,Bayreuth,https://www.km.bayern.de/schule/5089
"5177",Berufsfachschule des Gesundheitswesens,Private Berufsfachschule für Ergotherapie Bayreuth d.Gemeinn.Gesellsch.f. soziale Dienste DAA mbH,Wilhelm-Pitz-Str. 1,95448,Bayreuth,https://www.km.bayern.de/schule/5177
"5033",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Diätassistenten Bayreuth d. gemeinn. Ges. für soziale Dienste DAA mbH,Wilhelm-Pitz-Str. 1,95448,Bayreuth,https://www.km.bayern.de/schule/5033
"5036",Gewerbliche Fachschulen,Staatliche Fachschule (Technikerschule) für Fahrzeugtechnik und Elektromobilität Bayreuth,Kerschensteinerstr. 6,95448,Bayreuth,https://www.km.bayern.de/schule/5036
"5172",Hauswirtschaftliche und sozialberufliche Fachschulen,Fachschule für Heilerziehungspflege Bayreuth der Gemeinn. Gesellsch. für soziale Dienste DAA mbH,Wilhelm-Pitz-Str. 1,95448,Bayreuth,https://www.km.bayern.de/schule/5172
"5225",Hauswirtschaftliche und sozialberufliche Fachschulen,Fachschule für Heilerziehungspflegehilfe Bayreuth d. Gemeinn.Gesellschaft für soz.Dienste DAA mbH,Wilhelm-Pitz-Str. 1,95448,Bayreuth,https://www.km.bayern.de/schule/5225
"5144",Förderzentrum,Markgrafenschule Förderzentrum Förderschwerpunkt Sprache,Markgrafenallee 33,95448,Bayreuth,https://www.km.bayern.de/schule/5144
"5012",Berufsschule,Staatliche Berufsschule I Bayreuth,Kerschensteinerstr. 6,95448,Bayreuth,https://www.km.bayern.de/schule/5012
"0039",Gymnasium,Gymnasium Christian-Ernestinum Bayreuth,Albrecht-Dürer-Str. 2,95448,Bayreuth,https://www.km.bayern.de/schule/0039
"0043",Gymnasium,Städt. Wirtschaftswissenschaftl. Gymnasium Bayreuth,Am Sportpark 1,95448,Bayreuth,https://www.km.bayern.de/schule/0043
"0041",Gymnasium,Markgräfin-Wilhelmine-Gymnasium Bayreuth,Königsallee 17,95448,Bayreuth,https://www.km.bayern.de/schule/0041
"0849",Berufsoberschule,Staatliche Berufsoberschule Bayreuth,Körnerstr. 6,95448,Bayreuth,https://www.km.bayern.de/schule/0849
"0859",Fachoberschule,Staatliche Fachoberschule Bayreuth,Körnerstr. 6,95448,Bayreuth,https://www.km.bayern.de/schule/0859
"5535",Mittelschule,Mittelschule Bayreuth-St. Georgen,Riedelsberger Weg 20,95448,Bayreuth,https://www.km.bayern.de/schule/5535
"5527",Mittelschule,Albert-Schweitzer-Mittelschule Bayreuth,Äußere Badstr. 30,95448,Bayreuth,https://www.km.bayern.de/schule/5527
"5515",Mittelschule,Private Montessori-Schule Bayreuth Mittelschule des Vereins Integrative Erziehung Bayreuth e.V.,Wilhelm-Pitz-Str. 1,95448,Bayreuth,https://www.km.bayern.de/schule/5515
"5587",Mittelschule,Private Grundschule Schloss Thiergarten in Bayreuth,Oberthiergärtner Str. 36,95448,Bayreuth,https://www.km.bayern.de/schule/5587
"5537",Mittelschule,Grundschule Bayreuth-St.-Johannis,Ziegelleite 15,95448,Bayreuth,https://www.km.bayern.de/schule/5537
"5536",Mittelschule,Grundschule Bayreuth-St.-Georgen,Riedelsberger Weg 20,95448,Bayreuth,https://www.km.bayern.de/schule/5536
"5531",Mittelschule,Grundschule Bayreuth-Laineck,Goldkronacher Str. 7,95448,Bayreuth,https://www.km.bayern.de/schule/5531
"5529",Mittelschule,Jean-Paul-Grundschule Bayreuth,Königsallee 19,95448,Bayreuth,https://www.km.bayern.de/schule/5529
"5615",Mittelschule,Sebastian-Kneipp-Grundschule Bad Berneck,Klang 15,95460,Bad Berneck i.Fichtelgebirge,https://www.km.bayern.de/schule/5615
"5644",Mittelschule,Sebastian-Kneipp-Mittelschule Bad Berneck i.Fichtelgebirge,Klang 15,95460,Bad Berneck i.Fichtelgebirge,https://www.km.bayern.de/schule/5644
"5625",Mittelschule,Grundschule Bindlach,Bayreuther Str. 4,95463,Bindlach,https://www.km.bayern.de/schule/5625
"5657",Mittelschule,Grundschule Kirchenpingarten,Schulstr. 4,95466,Kirchenpingarten,https://www.km.bayern.de/schule/5657
"5570",Mittelschule,Grundschule Weidenberg,Schulstr. 2,95466,Weidenberg,https://www.km.bayern.de/schule/5570
"5674",Mittelschule,Mittelschule Weidenberg,Schulstr. 2,95466,Weidenberg,https://www.km.bayern.de/schule/5674
"5669",Mittelschule,Werner-Porsch-Mittelschule Speichersdorf,Schulstraße 1,95469,Speichersdorf,https://www.km.bayern.de/schule/5669
"5589",Mittelschule,Werner-Porsch-Grundschule Speichersdorf,Schulstraße 1,95469,Speichersdorf,https://www.km.bayern.de/schule/5589
"5543",Mittelschule,Robert-Kragler-Grundschule Creußen,Am Hohen Weg 22,95473,Creußen,https://www.km.bayern.de/schule/5543
"4681",Mittelschule,Grundschule Kemnath,Schulplatz 9,95478,Kemnath,https://www.km.bayern.de/schule/4681
"0507",Realschule,Staatliche Realschule Kemnath Realschule am Tor zur Oberpfalz,Schulplatz 4,95478,Kemnath,https://www.km.bayern.de/schule/0507
"4887",Mittelschule,Mittelschule Kemnath,Schulplatz 9,95478,Kemnath,https://www.km.bayern.de/schule/4887
"5624",Mittelschule,Grundschule Gefrees,Theodor-Heuss-Str. 4,95482,Gefrees,https://www.km.bayern.de/schule/5624
"0477",Realschule,Jacob-Ellrod-Realschule Evang. Ganztagsschule Gefrees,Theodor-Heuss-Str. 8,95482,Gefrees,https://www.km.bayern.de/schule/0477
"5673",Mittelschule,Grundschule Warmensteinach,Bahnhofstr. 96,95485,Warmensteinach,https://www.km.bayern.de/schule/5673
"5541",Mittelschule,Grundschule Eckersdorf,Schulstr. 5,95488,Eckersdorf,https://www.km.bayern.de/schule/5541
"5649",Mittelschule,Mittelschule Eckersdorf,Schulstraße 5,95488,Eckersdorf,https://www.km.bayern.de/schule/5649
"5660",Mittelschule,Grundschule Mistelgau-Glashütten,Schulstr. 18,95490,Mistelgau,https://www.km.bayern.de/schule/5660
"5642",Mittelschule,Grundschule Ahorntal,Kirchahorn 44,95491,Ahorntal,https://www.km.bayern.de/schule/5642
"5647",Mittelschule,Grundschule Bischofsgrün,Hauptstr. 34,95493,Bischofsgrün,https://www.km.bayern.de/schule/5647
"5653",Mittelschule,Alexander-von-Humboldt-Grundschule Goldkronach,Leisauer Str. 19,95497,Goldkronach,https://www.km.bayern.de/schule/5653
"5643",Mittelschule,Grundschule Heinersreuth,Geschwister-Scholl-Str. 28,95500,Heinersreuth,https://www.km.bayern.de/schule/5643
"5029",Hauswirtschaftliche und sozialberufliche Fachschulen,Fachschule für Heilerziehungspflege Himmelkron der Diakoneo KdöR,Langheinrichstr. 1,95502,Himmelkron,https://www.km.bayern.de/schule/5029
"5155",Hauswirtschaftliche und sozialberufliche Fachschulen,Fachschule für Heilerziehungspflegehilfe Himmelkron der Diakoneo KdöR,Langheinrichstr. 1,95502,Himmelkron,https://www.km.bayern.de/schule/5155
"5817",Mittelschule,Grundschule Himmelkron-Lanzendorf,Schulstr. 1,95502,Himmelkron,https://www.km.bayern.de/schule/5817
"5542",Mittelschule,Grundschule Hummeltal,Bayreuther Str. 14,95503,Hummeltal,https://www.km.bayern.de/schule/5542
"5656",Mittelschule,Mittelschule Hummeltal,Bayreuther Straße 14,95503,Hummeltal,https://www.km.bayern.de/schule/5656
"4885",Mittelschule,Grundschule Immenreuth,Kemnather Str. 42 b,95505,Immenreuth,https://www.km.bayern.de/schule/4885
"4110",Förderzentrum,Sonderpädagogisches Förderzentrum Immenreuth,Kemnather Str. 42 a,95505,Immenreuth,https://www.km.bayern.de/schule/4110
"4890",Mittelschule,Grundschule Kulmain,Schulplatz 1,95508,Kulmain,https://www.km.bayern.de/schule/4890
"5830",Mittelschule,Grundschule Marktschorgast,Bahnhofstraße 9,95509,Marktschorgast,https://www.km.bayern.de/schule/5830
"5659",Mittelschule,Grundschule Mistelbach,Schulstr. 1,95511,Mistelbach,https://www.km.bayern.de/schule/5659
"5540",Mittelschule,Friedrich-von-Ellrodt-Grundschule Neudrossenfeld,Ellrodtweg 23,95512,Neudrossenfeld,https://www.km.bayern.de/schule/5540
"5832",Mittelschule,Friedrich-von-Ellrodt-Mittelschule Neudrossenfeld,Ellrodtweg 23,95512,Neudrossenfeld,https://www.km.bayern.de/schule/5832
"4754",Mittelschule,Grundschule Oberbibrach,Schulstr. 9,95519,Vorbach,https://www.km.bayern.de/schule/4754
"5880",Mittelschule,Alexander-von-Humboldt-Mittelschule Marktredwitz,Schulstr. 1,95615,Marktredwitz,https://www.km.bayern.de/schule/5880
"5139",Berufsfachschule des Gesundheitswesens,Berufsfachschule für Altenpflegehilfe Marktredw. der Berufl. Fortbildungszentren der Bayer. Wirtschaft,Wölsauer Str. 24,95615,Marktredwitz,https://www.km.bayern.de/schule/5139
"5097",Hauswirtschaftliche und sozialberufliche Fachschulen,Fachschule für Heilerziehungspflege St. Benedikt in Marktredwitz,Thölauer Str. 30,95615,Marktredwitz,https://www.km.bayern.de/schule/5097
"5879",Mittelschule,Grundschule Marktredwitz,Bauerstraße 4 - 6,95615,Marktredwitz,https://www.km.bayern.de/schule/5879
"5873",Mittelschule,Grundschule Brand b. Marktredwitz,Fridauer Str. 36,95615,Marktredwitz,https://www.km.bayern.de/schule/5873
"0161",Gymnasium,Otto-Hahn-Gymnasium Marktredwitz,Schulstr. 10,95615,Marktredwitz,https://www.km.bayern.de/schule/0161
"0942",Fachoberschule,Staatl. Fachoberschule Marktredwitz,Schulstr. 12,95615,Marktredwitz,https://www.km.bayern.de/schule/0942
"0537",Realschule,Fichtelgebirgsrealschule Staatliche Realschule Marktredwitz,Schulstr. 3,95615,Marktredwitz,https://www.km.bayern.de/schule/0537
"5009",Förderzentrum,Priv. Förderzentrum Förderschwerpunkt geistige Entwicklung in Marktredwitz,Lebenshilfeweg 1,95615,Marktredwitz,https://www.km.bayern.de/schule/5009
"5067",Förderzentrum,Erich Kästner-Schule Priv. Sonderpäd.Förderzentr. in Marktredwitz d.Vereins Hilfe für d.lernbeh.Kind,Bauerstr. 2,95615,Marktredwitz,https://www.km.bayern.de/schule/5067
"5026",Berufsschule,Staatliche Berufsschule Marktredwitz Wunsiedel,Schulstr. 12,95615,Marktredwitz,https://www.km.bayern.de/schule/5026
"0707",Realschule,Sigmund-Wann-Realschule Staatliche Realschule Wunsiedel,Nordendstr. 8,95632,Wunsiedel,https://www.km.bayern.de/schule/0707
"5094",Wirtschaftsschule,Staatliche Wirtschaftsschule Wunsiedel,Hofer Str. 1,95632,Wunsiedel,https://www.km.bayern.de/schule/5094
"5117",Gewerbliche Fachschulen,Staatl. Fachschule für Steintechnik und Gestaltung Wunsiedel,Tannenreuth 1,95632,Wunsiedel,https://www.km.bayern.de/schule/5117
"5891",Mittelschule,Jean-Paul-Grundschule Wunsiedel,Egerstraße 64,95632,Wunsiedel,https://www.km.bayern.de/schule/5891
"5892",Mittelschule,Jean-Paul-Mittelschule Wunsiedel,Egerstr. 62,95632,Wunsiedel,https://www.km.bayern.de/schule/5892
"0340",Gymnasium,Luisenburg-Gymnasium Wunsiedel,Burggraf-Friedrich-Str. 9,95632,Wunsiedel,https://www.km.bayern.de/schule/0340
"0303",Gymnasium,Stiftland-Gymnasium Tirschenreuth,Stiftlandring 1,95643,Tirschenreuth,https://www.km.bayern.de/schule/0303
"4903",Mittelschule,Marien-Grundschule Tirschenreuth,Lengenfelder Weg 4,95643,Tirschenreuth,https://www.km.bayern.de/schule/4903
"4023",Förderzentrum,Sonderpädagogisches Förderzentrum Tirschenreuth,St.-Peter-Str. 38,95643,Tirschenreuth,https://www.km.bayern.de/schule/4023
"4904",Mittelschule,Johann-Andreas-Schmeller- Mittelschule Tirschenreuth,Mühlbühlstr. 2,95643,Tirschenreuth,https://www.km.bayern.de/schule/4904
"9235",Landwirtschaftliche Fachschulen,Landwirtschaftsschule Tirschenreuth,St.-Peter-Str. 44,95643,Tirschenreuth,https://www.km.bayern.de/schule/9235
"4907",Mittelschule,Markgraf-Diepold-Grundschule Waldsassen,Schulstr. 1,95652,Waldsassen,https://www.km.bayern.de/schule/4907
"4908",Mittelschule,Mittelschule Waldsassen,Eichendorffstr. 12,95652,Waldsassen,https://www.km.bayern.de/schule/4908
"0659",Realschule,Realschule im Stiftland Staatliche Realschule für Knaben Waldsassen,Schulstr. 11,95652,Waldsassen,https://www.km.bayern.de/schule/0659
"0660",Realschule,Mädchenrealschule der Zisterzienserinnen Waldsassen,Basilikaplatz 2,95652,Waldsassen,https://www.km.bayern.de/schule/0660
"5871",Mittelschule,Maximilian-von-Bauernfeind-Grundschule Arzberg,Friedhofstr. 13,95659,Arzberg,https://www.km.bayern.de/schule/5871
"5517",Mittelschule,Priv. Montessori-Volksschule Arzberg (Grund-und Hauptschule),Friedhofstr. 15,95659,Arzberg,https://www.km.bayern.de/schule/5517
"4892",Mittelschule,Theobald-Schrems-Grundschule Mitterteich,Kohllohstr. 8,95666,Mitterteich,https://www.km.bayern.de/schule/4892
"4161",Förderzentrum,Priv. Förderzentrum Schwerpunkt geistige Entwicklung Mitterteich der Lebenshilfe Kreisver. Tirschenr.,Waldsassener Str. 9,95666,Mitterteich,https://www.km.bayern.de/schule/4161
"4893",Mittelschule,Otto-Wels-Mittelschule Mitterteich,Zanklgartenstr. 22,95666,Mitterteich,https://www.km.bayern.de/schule/4893
"4878",Mittelschule,Grundschule Bärnau,Schulstr. 4,95671,Bärnau,https://www.km.bayern.de/schule/4878
"4909",Mittelschule,Grundschule Wiesau,Schulstr. 6,95676,Wiesau,https://www.km.bayern.de/schule/4909
"4910",Mittelschule,Mittelschule Wiesau,Schulstr. 6,95676,Wiesau,https://www.km.bayern.de/schule/4910
"4121",Berufsschule,Staatliche Berufsschule Wiesau,Pestalozzistr. 2,95676,Wiesau,https://www.km.bayern.de/schule/4121
"4122",Kaufmännische Berufsfachschulen,Staatliche Berufsfachschule für informations-und telekommunikationstechnische Berufe Wiesau,Pestalozzistr. 2,95676,Wiesau,https://www.km.bayern.de/schule/4122
"4467",BFS hausw. gastgew. und soziale Berufe,Staatliche Berufsfachschule für Assistenten für Hotel- und Tourismusmanagement Wiesau,Pestalozzistraße 2,95676,Wiesau,https://www.km.bayern.de/schule/4467
"4125",BFS hausw. gastgew. und soziale Berufe,Staatliche Berufsfachschule für gastgewerbliche Berufe Wiesau,Pestalozzistr. 2,95676,Wiesau,https://www.km.bayern.de/schule/4125
"4491",Kaufmännische Fachschulen,Staatl. Fachschule für Wirtschaftsinformatik Wiesau,Pestalozzistraße 2,95676,Wiesau,https://www.km.bayern.de/schule/4491
"4682",Mittelschule,Jobst-vom-Brandt-Grundschule Waldershof,Ludwig-Hoffmann-Str. 2,95679,Waldershof,https://www.km.bayern.de/schule/4682
"4680",Mittelschule,Fichtelnaabtal-Grundschule Ebnath-Neusorg,Schulstr. 20,95683,Ebnath,https://www.km.bayern.de/schule/4680
"4879",Mittelschule,Fichtelnaabtal-Mittelschule Ebnath-Neusorg,Schulstraße 20,95683,Ebnath,https://www.km.bayern.de/schule/4879
"4881",Mittelschule,Grundschule Falkenberg,Schulstr. 21,95685,Falkenberg,https://www.km.bayern.de/schule/4881
"5651",Mittelschule,Grundschule Fichtelberg-Mehlmeisel,Schulstr. 1,95686,Fichtelberg,https://www.km.bayern.de/schule/5651
"4882",Mittelschule,Grundschule Friedenfels,Kolpingplatz 2,95688,Friedenfels,https://www.km.bayern.de/schule/4882
"4888",Mittelschule,Grundschule Konnersreuth,Hauptstr. 27,95692,Konnersreuth,https://www.km.bayern.de/schule/4888
"4884",Mittelschule,Grundschule Mähring,Großkonreuth 23,95695,Mähring,https://www.km.bayern.de/schule/4884
"4894",Mittelschule,Grundschule Bad Neualbenreuth,Schulstr. 5,95698,Bad Neualbenreuth,https://www.km.bayern.de/schule/4894
"4897",Mittelschule,Grundschule Pechbrunn,Hauptstr. 12,95701,Pechbrunn,https://www.km.bayern.de/schule/4897
"4898",Mittelschule,Grundschule Plößberg,Jahnstr. 3,95703,Plößberg,https://www.km.bayern.de/schule/4898
"5882",Mittelschule,Grundschule Schirnding-Hohenberg a.d.Eger,Arzberger Straße 5,95706,Schirnding,https://www.km.bayern.de/schule/5882
"5887",Mittelschule,Grundschule Thiersheim,Schulstraße 19,95707,Thiersheim,https://www.km.bayern.de/schule/5887
"5562",Mittelschule,Kösseine-Grundschule Tröstau-Nagel,Schulstr. 19,95709,Tröstau,https://www.km.bayern.de/schule/5562
"5509",Mittelschule,Martingrundschule Bamberg,Hinterer Graben 1,96047,Bamberg,https://www.km.bayern.de/schule/5509
"5504",Mittelschule,Grundschule Bamberg-Hain,Ottostr. 2 a,96047,Bamberg,https://www.km.bayern.de/schule/5504
"5048",Berufsfachschule des Gesundheitswesens,Ökum.Berufsfachschule für Altenpflegehilfe Dr. Selma Graf-d.Caritas-Diakonie gGmbH Bamberg,Hainstr. 59,96047,Bamberg,https://www.km.bayern.de/schule/5048
